start,end,no disease,have disease,deceased
0,4,0.9877552440254636,0.0,0.0122447559745364
5,9,0.9869093712810714,0.0001676136839811,0.0129230150349475
10,14,0.9892441286757452,0.0,0.0107558713242549
15,19,0.9944927105028264,0.0001517405534067,0.0053555489437667
20,24,0.9848050845264168,0.0002084321791816,0.0149864832944016
25,29,0.9665026847895232,0.0003087717056581,0.0331885435048187
30,34,0.9530498390389068,0.0004065145303638,0.0465436464307292
35,39,0.9554164413919162,0.0007871163653456,0.0437964422427381
40,44,0.9476493831570272,0.0016442935092731,0.0507063233336996
45,49,0.9379223867236902,0.0033311620860935,0.0587464511902162
50,54,0.9048671967504448,0.0067754203675627,0.0883573828819924
55,59,0.8137027311801541,0.0093729364628877,0.1769243323569582
60,64,0.7566472510292533,0.0158760799111629,0.2274766690595836
65,69,0.6881202635524541,0.0215552772936826,0.2903244591538633
70,74,0.5846674333333333,0.0269672943069753,0.3883652723596913
75,79,0.4587150272302443,0.0269454691335136,0.514339503636242
80,84,0.2987215669711596,0.0225916086640871,0.6786868243647532
