start,end,no disease,have disease,deceased
0,4,0.9695571729703776,0.0160673501316429,0.0143754768979796
5,9,0.9576577726812472,0.0208180696918985,0.0215241576268543
10,14,0.9696574132793856,0.0140254376029509,0.0163171491176634
15,19,0.9878882908549508,0.0063032719094791,0.00580843723557
20,24,0.9869613315231056,0.006484973433231,0.0065536950436634
25,29,0.9685566594067622,0.0067034743765612,0.0247398662166765
30,34,0.9643098196084524,0.0078726698303136,0.0278175105612341
35,39,0.9571306696160192,0.0109537764282657,0.0319155539557148
40,44,0.9584576681092896,0.0112970256934656,0.0302453061972448
45,49,0.9463467522251188,0.0123624857936902,0.0412907619811911
50,54,0.9379302254048988,0.0135476671171672,0.0485221074779339
55,59,0.9173351292765318,0.0132766631206067,0.0693882076028614
60,64,0.8913050335831036,0.0126967911635671,0.0959981752533291
65,69,0.840033545762691,0.0135955093706568,0.1463709448666521
70,74,0.7270155394177427,0.0125654523028155,0.2604190082794417
75,79,0.6327949907870821,0.0117699684704091,0.3554350407425087
80,84,0.5038286517784835,0.0099872602287461,0.4861840879927704
