start,end,no disease,have disease,deceased
0,4,0.9571353384770064,0.0245499079380357,0.0183147535849579
5,9,0.953062593494949,0.0345762322613418,0.0123611742437091
10,14,0.968430536370568,0.0189454885560191,0.0126239750734128
15,19,0.991883966027261,0.0060842145248459,0.0020318194478929
20,24,0.977126579238742,0.0039272379321581,0.0189461828290999
25,29,0.9414145990215176,0.0061633328354002,0.0524220681430821
30,34,0.9461073084907714,0.006642363269955,0.0472503282392735
35,39,0.940590388102118,0.0080978624206053,0.0513117494772765
40,44,0.9413474870016711,0.0079734178308499,0.0506790951674787
45,49,0.9330652307644348,0.0082974729864117,0.0586372962491533
50,54,0.918280079953683,0.0075012558899494,0.0742186641563675
55,59,0.8658683086018777,0.0076734694464954,0.1264582219516268
60,64,0.772577184444102,0.0083622535123282,0.2190605620435698
65,69,0.734519387783971,0.0111266590009433,0.2543539532150857
70,74,0.6346289058102864,0.0133042550855327,0.3520668391041809
75,79,0.5113998137540258,0.0125286957520405,0.4760714904939336
80,84,0.3652302342734564,0.0089057118260962,0.6258640539004474
