start,end,no disease,have disease,deceased
0,4,0.9658957573926208,0.0205666246021968,0.0135376180051821
5,9,0.9470265484599584,0.0291252032064482,0.0238482483335931
10,14,0.9714690314713216,0.0164369431247435,0.012094025403935
15,19,0.9829711126660284,0.0081088359431661,0.0089200513908055
20,24,0.9819157900856688,0.0041403188718887,0.0139438910424423
25,29,0.9495709024895596,0.0073611260469719,0.0430679714634684
30,34,0.9479901139881202,0.008397012068566,0.0436128739433137
35,39,0.955362113286292,0.0099828897258053,0.0346549969879025
40,44,0.946179719275707,0.0097558400003334,0.0440644407239596
45,49,0.941505340731122,0.0091293994283331,0.049365259840545
50,54,0.9319519660621622,0.0109296787718414,0.0571183551659962
55,59,0.9039843751360884,0.0092334572487291,0.0867821676151825
60,64,0.858778744147905,0.011114301017362,0.130106954834733
65,69,0.7618095999266731,0.0102696105469463,0.2279207895263806
70,74,0.6901895334977506,0.0111699092284879,0.2986405572737615
75,79,0.5895181265888572,0.0115056050409309,0.3989762683702119
80,84,0.4405604675815737,0.0086818664878181,0.5507576659306082
