start,end,no disease,have disease,deceased
0,4,0.9561495104323238,0.0146397455861342,0.0292107439815419
5,9,0.9536219074053808,0.0243945895274998,0.0219835030671192
10,14,0.9715742575507766,0.0157277363554792,0.0126980060937441
15,19,0.994695286195286,0.0053047138047138,0.0
20,24,0.9746584135261278,0.0052361665356381,0.0201054199382341
25,29,0.9618846716937172,0.005796325740283,0.0323190025659997
30,34,0.9537674083494578,0.0079731127479743,0.0382594789025678
35,39,0.9584739189569288,0.0082031787469848,0.0333229022960864
40,44,0.954930462843277,0.011242370923453,0.03382716623327
45,49,0.937586599311903,0.010764349713844,0.0516490509742528
50,54,0.9410167883251688,0.0109892462218796,0.0479939654529516
55,59,0.9182498311141204,0.0097900809440564,0.0719600879418231
60,64,0.8836166505324298,0.0117505186004701,0.1046328308670999
65,69,0.8028028034967145,0.0123740402464282,0.1848231562568573
70,74,0.7012795665686999,0.0112182685563597,0.2875021648749403
75,79,0.6132369407240541,0.0110553837964566,0.3757076754794892
80,84,0.4762335716365002,0.0089902675808259,0.5147761607826737
