start,end,no disease,have disease,deceased
0,4,0.9790666509744856,0.0026185954405565,0.0183147535849579
5,9,0.9853325854215148,0.0023062403347761,0.0123611742437091
10,14,0.9856426822492212,0.0017333426773659,0.0126239750734128
15,19,0.9957610097663142,0.0022071707857929,0.0020318194478929
20,24,0.9789658973654848,0.002087919805415,0.0189461828290999
25,29,0.9443958176033516,0.0031821142535663,0.0524220681430821
30,34,0.9493644188394516,0.0033852529212749,0.0472503282392735
35,39,0.9448094069474056,0.0038788435753179,0.0513117494772765
40,44,0.9441458647881504,0.0051750400443706,0.0506790951674787
45,49,0.9364500507967668,0.0049126529540799,0.0586372962491533
50,54,0.919516178664868,0.0062651571787645,0.0742186641563675
55,59,0.8660839536408957,0.0074578244074774,0.1264582219516268
60,64,0.7711855578399562,0.0097538801164739,0.2190605620435698
65,69,0.7339682013263453,0.0116778454585689,0.2543539532150857
70,74,0.6336752935046981,0.014257867391121,0.3520668391041809
75,79,0.5112098795476546,0.0127186299584117,0.4760714904939336
80,84,0.36250261739669,0.0116333287028626,0.6258640539004474
