start,end,no disease,have disease,deceased
0,4,0.9846722377816816,0.0030830062437819,0.0122447559745364
5,9,0.9852551236196174,0.001821861345435,0.0129230150349475
10,14,0.9869622333283994,0.0022818953473455,0.0107558713242549
15,19,0.992076656283249,0.0025677947729842,0.0053555489437667
20,24,0.9817216537589564,0.0032918629466418,0.0149864832944016
25,29,0.962930902444799,0.0038805540503823,0.0331885435048187
30,34,0.9496387041386108,0.0038176494306599,0.0465436464307292
35,39,0.951001763666404,0.0052017940908579,0.0437964422427381
40,44,0.943474489860811,0.0058191868054894,0.0507063233336996
45,49,0.9348571090125208,0.0063964397972628,0.0587464511902162
50,54,0.9034931756098042,0.0081494415082032,0.0883573828819924
55,59,0.8147719193560219,0.0083037482870199,0.1769243323569582
60,64,0.7626685339694903,0.009854796970926,0.2274766690595836
65,69,0.6995040329111062,0.0101715079350305,0.2903244591538633
70,74,0.5986568508556622,0.0129778767846464,0.3883652723596913
75,79,0.471918140044342,0.0137423563194159,0.514339503636242
80,84,0.3106433711980932,0.0106698044371534,0.6786868243647532
