start,end,no disease,have disease,deceased
0,4,0.9823475535711276,0.0025354031000893,0.015117043328783
5,9,0.9850246956082068,0.0021709522389371,0.012804352152856
10,14,0.9944694589392818,0.002334848162083,0.0031956928986351
15,19,0.9899463727259704,0.0029033625504885,0.0071502647235412
20,24,0.9762761549161664,0.002695437860874,0.0210284072229596
25,29,0.9579064601254208,0.0034162682038869,0.0386772716706924
30,34,0.9446258608905268,0.0033108118320269,0.0520633272774461
35,39,0.9539814994707564,0.005967642296567,0.0400508582326764
40,44,0.9445453390355274,0.0058755918621684,0.0495790691023042
45,49,0.9259032693247998,0.0075170962104482,0.0665796344647518
50,54,0.8664333616368106,0.0069897131379714,0.126576925225218
55,59,0.790274466612162,0.0103641091703352,0.1993614242175027
60,64,0.7475152993850325,0.009804141588458,0.2426805590265094
65,69,0.6652013116469151,0.0160636665026079,0.318735021850477
70,74,0.5637491799089042,0.0136058838964775,0.4226449361946183
75,79,0.4193564370899662,0.0133207900116648,0.5673227728983689
80,84,0.279565600353955,0.0088539964331081,0.7115804032129368
