start,end,no disease,have disease,deceased
0,4,0.9875673983372178,0.0001878456882457,0.0122447559745364
5,9,0.9870769849650524,0.0,0.0129230150349475
10,14,0.9892441286757452,0.0,0.0107558713242549
15,19,0.9946444510562332,0.0,0.0053555489437667
20,24,0.9850135167055984,0.0,0.0149864832944016
25,29,0.9666745848604136,0.0001368716347676,0.0331885435048187
30,34,0.9533434364444974,0.0001129171247734,0.0465436464307292
35,39,0.9557194325602344,0.0004841251970276,0.0437964422427381
40,44,0.9487882006764098,0.0005054759898904,0.0507063233336996
45,49,0.9407573220742034,0.0004962267355803,0.0587464511902162
50,54,0.9091405611327338,0.0025020559852737,0.0883573828819924
55,59,0.8183186304405714,0.0047570372024704,0.1769243323569582
60,64,0.7616022617329415,0.0109210692074748,0.2274766690595836
65,69,0.6915635710626984,0.0181119697834383,0.2903244591538633
70,74,0.5839625502279203,0.0276721774123883,0.3883652723596913
75,79,0.4552679035562159,0.0303925928075419,0.514339503636242
80,84,0.2945621380089652,0.0267510376262814,0.6786868243647532
