start,end,no disease,have disease,deceased
0,4,0.984707686603637,0.00017527006758,0.015117043328783
5,9,0.9870380813374908,0.000157566509653,0.012804352152856
10,14,0.9966453095729104,0.0001589975284542,0.0031956928986351
15,19,0.9927828721139677,6.68631624911304e-05,0.0071502647235412
20,24,0.9789046233272856,6.69694497546483e-05,0.0210284072229596
25,29,0.9610943232235438,0.0002284051057636,0.0386772716706924
30,34,0.94771139371918,0.0002252790033739,0.0520633272774461
35,39,0.9596361680277764,0.0003129737395471,0.0400508582326764
40,44,0.9501112948754618,0.0003096360222341,0.0495790691023042
45,49,0.9315860512457408,0.0018343142895074,0.0665796344647518
50,54,0.8717059119235895,0.0017171628511925,0.126576925225218
55,59,0.792353538774128,0.0082850370083692,0.1993614242175027
60,64,0.7494828812549261,0.0078365597185643,0.2426805590265094
65,69,0.6569240371204267,0.0243409410290963,0.318735021850477
70,74,0.5567206067821058,0.0206344570232758,0.4226449361946183
75,79,0.40314070812252,0.0295365189791111,0.5673227728983689
80,84,0.2687231457262194,0.0196964510608436,0.7115804032129368
