start,end,no disease,have disease,deceased
0,4,0.9864623819948178,0.0,0.0135376180051821
5,9,0.9761517516664068,0.0,0.0238482483335931
10,14,0.987905974596065,0.0,0.012094025403935
15,19,0.9910799486091943,0.0,0.0089200513908055
20,24,0.9860561089575576,0.0,0.0139438910424423
25,29,0.9569320285365316,0.0,0.0430679714634684
30,34,0.9562417510967126,0.0001453749599736,0.0436128739433137
35,39,0.9651185132213144,0.000226489790783,0.0346549969879025
40,44,0.9555167034094668,0.0004188558665736,0.0440644407239596
45,49,0.9493337748730668,0.001300965286388,0.049365259840545
50,54,0.941287746440026,0.0015938983939776,0.0571183551659962
55,59,0.9079017433515284,0.0053160890332889,0.0867821676151825
60,64,0.8578389554500682,0.0120540897151987,0.130106954834733
65,69,0.7542850840252003,0.0177941264484191,0.2279207895263806
70,74,0.6679773445347108,0.0333820981915277,0.2986405572737615
75,79,0.5600020981245724,0.0410216335052157,0.3989762683702119
80,84,0.4109523376297698,0.038289996439622,0.5507576659306082
