start,end,no disease,have disease,deceased
0,4,0.9856245231020204,0.0,0.0143754768979796
5,9,0.9784758423731456,0.0,0.0215241576268543
10,14,0.9836828508823364,0.0,0.0163171491176634
15,19,0.99419156276443,0.0,0.00580843723557
20,24,0.9932300833040008,0.0002162216523356,0.0065536950436634
25,29,0.9750364653546648,0.0002236684286585,0.0247398662166765
30,34,0.9720069461583468,0.0001755432804189,0.0278175105612341
35,39,0.967799676727772,0.0002847693165129,0.0319155539557148
40,44,0.9692886504878748,0.0004660433148801,0.0302453061972448
45,49,0.9581852611752176,0.0005239768435912,0.0412907619811911
50,54,0.9492970705154216,0.0021808220066444,0.0485221074779339
55,59,0.9246634787087208,0.0059483136884179,0.0693882076028614
60,64,0.8906207456552708,0.0133810790913999,0.0959981752533291
65,69,0.8299099815485762,0.0237190735847715,0.1463709448666521
70,74,0.7064996829644862,0.033081308756072,0.2604190082794417
75,79,0.599627408784479,0.0449375504730122,0.3554350407425087
80,84,0.4719629663731944,0.0418529456340351,0.4861840879927704
