start,end,no disease,have disease,deceased
0,4,0.9642702725514772,0.0206126841197397,0.015117043328783
5,9,0.9753838285265376,0.0118118193206063,0.012804352152856
10,14,0.9849991341718748,0.0118051729294901,0.0031956928986351
15,19,0.9907565089241854,0.0020932263522733,0.0071502647235412
20,24,0.976864285964981,0.0021073068120593,0.0210284072229596
25,29,0.9590711327006882,0.0022515956286193,0.0386772716706924
30,34,0.9457211080891356,0.0022155646334181,0.0520633272774461
35,39,0.9573633278702992,0.0025858138970243,0.0400508582326764
40,44,0.9478621280585822,0.0025588028391136,0.0495790691023042
45,49,0.9287468465461678,0.0046735189890804,0.0665796344647518
50,54,0.8690564763854042,0.0043665983893778,0.126576925225218
55,59,0.791071187547124,0.0095673882353732,0.1993614242175027
60,64,0.7482764471104597,0.0090429938630308,0.2426805590265094
65,69,0.6650355082439641,0.0162294699055589,0.318735021850477
70,74,0.5635884955712278,0.0137665682341538,0.4226449361946183
75,79,0.41429816389484,0.018379063206791,0.5673227728983689
80,84,0.2761776904490249,0.0122419063380381,0.7115804032129368
