start,end,no disease,have disease,deceased
0,4,0.9766446243253408,0.0089798987766797,0.0143754768979796
5,9,0.97119841625953,0.0072774261136156,0.0215241576268543
10,14,0.9797096452341696,0.003973205648167,0.0163171491176634
15,19,0.992930560519846,0.0012610022445839,0.00580843723557
20,24,0.9915003100853154,0.0019459948710212,0.0065536950436634
25,29,0.9727526309412378,0.0025075028420856,0.0247398662166765
30,34,0.9697044524926774,0.0024780369460884,0.0278175105612341
35,39,0.9642433410238545,0.0038411050204305,0.0319155539557148
40,44,0.9662358778071758,0.0035188159955793,0.0302453061972448
45,49,0.9542860202519228,0.0044232177668859,0.0412907619811911
50,54,0.9454880326189276,0.0059898599031386,0.0485221074779339
55,59,0.9217002212695342,0.0089115711276043,0.0693882076028614
60,64,0.8949484447600774,0.0090533799865934,0.0959981752533291
65,69,0.84192532051146,0.0117037346218878,0.1463709448666521
70,74,0.7258378193060532,0.0137431724145051,0.2604190082794417
75,79,0.6264791025371388,0.0180858567203524,0.3554350407425087
80,84,0.4965881689321607,0.0172277430750688,0.4861840879927704
