start,end,no disease,have disease,deceased
0,4,0.9871934462726548,0.0005617977528089,0.0122447559745364
5,9,0.9864098825028076,0.000667102462245,0.0129230150349475
10,14,0.9887490954542464,0.0004950332214985,0.0107558713242549
15,19,0.9928205891103836,0.0018238619458494,0.0053555489437667
20,24,0.9829755124537414,0.0020380042518569,0.0149864832944016
25,29,0.96381046106511,0.003000995430071,0.0331885435048187
30,34,0.9489376875761448,0.0045186659931259,0.0465436464307292
35,39,0.9506406214816484,0.0055629362756136,0.0437964422427381
40,44,0.943347618524352,0.0059460581419484,0.0507063233336996
45,49,0.9340600810463224,0.0071934677634612,0.0587464511902162
50,54,0.9027861237398694,0.0088564933781379,0.0883573828819924
55,59,0.8130221531219666,0.0100535145210751,0.1769243323569582
60,64,0.762593826700637,0.0099295042397792,0.2274766690595836
65,69,0.7007557716198015,0.0089197692263352,0.2903244591538633
70,74,0.601563658839593,0.0100710688007156,0.3883652723596913
75,79,0.478074983496077,0.0075855128676809,0.514339503636242
80,84,0.3177422572718995,0.0035709183633471,0.6786868243647532
