start,end,no disease,have disease,deceased
0,4,0.9809132574594118,0.0007719889556303,0.0183147535849579
5,9,0.9869586897969428,0.0006801359593478,0.0123611742437091
10,14,0.9865326966842728,0.0008433282423143,0.0126239750734128
15,19,0.9968031870617496,0.0011649934903575,0.0020318194478929
20,24,0.979028577941262,0.0020252392296381,0.0189461828290999
25,29,0.9437625353397652,0.0038153965171525,0.0524220681430821
30,34,0.9484099110520732,0.0043397607086534,0.0472503282392735
35,39,0.9432309306060634,0.00545731991666,0.0513117494772765
40,44,0.9423663583080292,0.0069545465244921,0.0506790951674787
45,49,0.93232097614086,0.0090417276099864,0.0586372962491533
50,54,0.9152584507778389,0.0105228850657936,0.0742186641563675
55,59,0.8611847956804755,0.0123569823678977,0.1264582219516268
60,64,0.7696256021983182,0.0113138357581121,0.2190605620435698
65,69,0.734446533056688,0.0111995137282264,0.2543539532150857
70,74,0.6374611848937857,0.0104719760020333,0.3520668391041809
75,79,0.5161236276966752,0.0078048818093911,0.4760714904939336
80,84,0.3684601754566527,0.0056757706428998,0.6258640539004474
