start,end,no disease,have disease,deceased
0,4,0.9698614958448754,0.0004062788550323,0.0297322253000923
5,9,0.986599423631124,0.0006991140996904,0.0127014622691855
10,14,0.9845081747520772,0.0011525060305548,0.014339319217368
15,19,0.9956234803751304,0.0015812368712681,0.0027952827536015
20,24,0.9653424447174448,0.0028700859950859,0.0317874692874692
25,29,0.9535940280137528,0.0036094128349543,0.0427965591512929
30,34,0.9584196434862255,0.0061403508771929,0.0354400056365813
35,39,0.9552145958998718,0.0075106080631217,0.0372747960370065
40,44,0.9525148735056992,0.0095090353072004,0.0379760911871003
45,49,0.9379983349191244,0.0094326831588962,0.052568981921979
50,54,0.925107174534345,0.0121156499457967,0.0627771755198581
55,59,0.8965535368828327,0.0135314155942467,0.0899150475229204
60,64,0.8142473428359562,0.014211090055203,0.1715415671088407
65,69,0.7441082582817402,0.0130005611620654,0.2428911805561943
70,74,0.6714290804017402,0.0116622819681087,0.316908637630151
75,79,0.5514097673935422,0.0097998592498191,0.4387903733566387
80,84,0.4099694933394979,0.0070197354741424,0.5830107711863597
