start,end,no disease,have disease,deceased
0,4,0.9856694852845406,0.0007928967102772,0.0135376180051821
5,9,0.9752539931436216,0.0008977585227851,0.0238482483335931
10,14,0.9872526431126912,0.0006533314833736,0.012094025403935
15,19,0.9893908151960282,0.0016891334131661,0.0089200513908055
20,24,0.98379790251216,0.0022582064453974,0.0139438910424423
25,29,0.9533368930534776,0.0035951354830539,0.0430679714634684
30,34,0.9505952847310106,0.0057918413256755,0.0436128739433137
35,39,0.9578578357177432,0.007487167294354,0.0346549969879025
40,44,0.9470411499270972,0.0088944093489432,0.0440644407239596
45,49,0.9404647052595972,0.0101700348998578,0.049365259840545
50,54,0.929766243874109,0.0131154009598947,0.0571183551659962
55,59,0.8978929925258761,0.0153248398589413,0.0867821676151825
60,64,0.8548609529203888,0.0150320922448781,0.130106954834733
65,69,0.7564324284152808,0.0156467820583387,0.2279207895263806
70,74,0.6872886623697194,0.0140707803565191,0.2986405572737615
75,79,0.5891694552164848,0.0118542764133032,0.3989762683702119
80,84,0.4412988006796918,0.0079435333896999,0.5507576659306082
