start,end,no disease,have disease,deceased
0,4,0.9873812919609004,0.0003739520645632,0.0122447559745364
5,9,0.9870769849650524,0.0,0.0129230150349475
10,14,0.9891179910377772,0.0001261376379678,0.0107558713242549
15,19,0.9943409699494198,0.0003034811068134,0.0053555489437667
20,24,0.9843339682827486,0.0006795484228497,0.0149864832944016
25,29,0.9655118172510972,0.0012996392440839,0.0331885435048187
30,34,0.9516486676031854,0.0018076859660852,0.0465436464307292
35,39,0.9531706848877506,0.0030328728695113,0.0437964422427381
40,44,0.944157868978792,0.0051358076875083,0.0507063233336996
45,49,0.9345302326253913,0.0067233161843925,0.0587464511902162
50,54,0.9022282620812412,0.0094143550367661,0.0883573828819924
55,59,0.8114817619601089,0.0115939056829329,0.1769243323569582
60,64,0.7572084824390702,0.015314848501346,0.2274766690595836
65,69,0.6903664006066988,0.0193091402394378,0.2903244591538633
70,74,0.5905455865846597,0.0210891410556488,0.3883652723596913
75,79,0.4702873884256648,0.015373107938093,0.514339503636242
80,84,0.3144818072711317,0.006831368364115,0.6786868243647532
