start,end,no disease,have disease,deceased
0,4,0.9700646352723914,0.0002031394275161,0.0297322253000923
5,9,0.9871242039349628,0.0001743337958515,0.0127014622691855
10,14,0.9853306754221388,0.0003300053604931,0.014339319217368
15,19,0.996677086951488,0.0005276302949106,0.0027952827536015
20,24,0.967853194103194,0.0003593366093366,0.0317874692874692
25,29,0.9560542615954728,0.0011491792532341,0.0427965591512929
30,34,0.9626998247909064,0.0018601695725122,0.0354400056365813
35,39,0.9603728576308196,0.0023523463321739,0.0372747960370065
40,44,0.9578011341643592,0.0042227746485404,0.0379760911871003
45,49,0.9407218088437204,0.0067092092343006,0.052568981921979
50,54,0.9272842738297034,0.0099385506504385,0.0627771755198581
55,59,0.8985504280335814,0.0115345244434981,0.0899150475229204
60,64,0.8135720422342424,0.0148863906569168,0.1715415671088407
65,69,0.739424549895587,0.0176842695482185,0.2428911805561943
70,74,0.6657893506713594,0.0173020116984895,0.316908637630151
75,79,0.5439883033977992,0.0172213232455621,0.4387903733566387
80,84,0.4061733489171469,0.0108158798964933,0.5830107711863597
