start,end,no disease,have disease,deceased
0,4,0.9856245231020204,0.0,0.0143754768979796
5,9,0.9784758423731456,0.0,0.0215241576268543
10,14,0.9836828508823364,0.0,0.0163171491176634
15,19,0.9940106741665862,0.0001808885978437,0.00580843723557
20,24,0.9923651966946582,0.0010811082616784,0.0065536950436634
25,29,0.973919767832171,0.0013403659511524,0.0247398662166765
30,34,0.9707826061601708,0.001399883278595,0.0278175105612341
35,39,0.9656354292388142,0.0024490168054709,0.0319155539557148
40,44,0.9657205898781388,0.0040341039246163,0.0302453061972448
45,49,0.9530668438494528,0.005642394169356,0.0412907619811911
50,54,0.9433060163210378,0.0081718762010283,0.0485221074779339
55,59,0.9201131860190658,0.0104986063780728,0.0693882076028614
60,64,0.8921651652981472,0.0118366594485237,0.0959981752533291
65,69,0.840301691635819,0.0133273634975288,0.1463709448666521
70,74,0.7259078968695967,0.0136730948509615,0.2604190082794417
75,79,0.6324650528123755,0.0120999064451156,0.3554350407425087
80,84,0.5039992908992953,0.0098166211079342,0.4861840879927704
