start,end,no disease,have disease,deceased
0,4,0.9858691355353298,0.000593246459488,0.0135376180051821
5,9,0.97597183278045,0.0001799188859569,0.0238482483335931
10,14,0.9874159759835346,0.0004899986125302,0.012094025403935
15,19,0.9907414582199155,0.0003384903892788,0.0089200513908055
20,24,0.9858672407821244,0.0001888681754332,0.0139438910424423
25,29,0.9557331714565196,0.001198857080012,0.0430679714634684
30,34,0.9549118297155296,0.0014752963411566,0.0436128739433137
35,39,0.962688765626988,0.0026562373851092,0.0346549969879025
40,44,0.9520699763533867,0.0038655829226536,0.0440644407239596
45,49,0.943633509229964,0.0070012309294908,0.049365259840545
50,54,0.9337699373644848,0.009111707469519,0.0571183551659962
55,59,0.9007189501007187,0.0124988822840987,0.0867821676151825
60,64,0.8570677653177409,0.012825279847526,0.130106954834733
65,69,0.7568269906590817,0.0152522198145377,0.2279207895263806
70,74,0.6847504734845878,0.0166089692416506,0.2986405572737615
75,79,0.5850490976611866,0.0159746339686014,0.3989762683702119
80,84,0.4380214332009386,0.0112209008684531,0.5507576659306082
