start,end,no disease,have disease,deceased
0,4,0.9814917929178864,0.0001934534971555,0.0183147535849579
5,9,0.9876388257562908,0.0,0.0123611742437091
10,14,0.98720802462585,0.0001680003007371,0.0126239750734128
15,19,0.9976350953967148,0.0003330851553922,0.0020318194478929
20,24,0.9802102002780024,0.0008436168928975,0.0189461828290999
25,29,0.9463764977138224,0.0012014341430954,0.0524220681430821
30,34,0.9511316922026122,0.0016179795581143,0.0472503282392735
35,39,0.9452196719513992,0.0034685785713243,0.0513117494772765
40,44,0.9439515039368688,0.0053694008956523,0.0506790951674787
45,49,0.9337916714810962,0.0075710322697503,0.0586372962491533
50,54,0.915378219122745,0.0104031167208876,0.0742186641563675
55,59,0.8598250345777164,0.0137167434706567,0.1264582219516268
60,64,0.7656516327969705,0.0152878051594597,0.2190605620435698
65,69,0.7278146004532595,0.0178314463316547,0.2543539532150857
70,74,0.6280025081073425,0.0199306527884766,0.3520668391041809
75,79,0.5087842266534575,0.0151442828526088,0.4760714904939336
80,84,0.3650068962634982,0.0091290498360544,0.6258640539004474
