start,end,no disease,have disease,deceased
0,4,0.969954650034146,0.0003131246657617,0.0297322253000923
5,9,0.9869170749594408,0.0003814627713736,0.0127014622691855
10,14,0.9841524475891182,0.0015082331935138,0.014339319217368
15,19,0.9965608571380936,0.0006438601083048,0.0027952827536015
20,24,0.9668764359407556,0.0013360947717751,0.0317874692874692
25,29,0.954523019236097,0.0026804216126102,0.0427965591512929
30,34,0.9602867122263558,0.0042732821370628,0.0354400056365813
35,39,0.9537661408325864,0.0089590631304071,0.0372747960370065
40,44,0.9446914427929052,0.0173324660199944,0.0379760911871003
45,49,0.91624321950358,0.031187798574441,0.052568981921979
50,54,0.8817238762754263,0.0554989482047156,0.0627771755198581
55,59,0.8254259129977605,0.0846590394793191,0.0899150475229204
60,64,0.7273838897853672,0.1010745431057922,0.1715415671088407
65,69,0.647553800639504,0.1095550188043016,0.2428911805561943
70,74,0.5767447317682944,0.1063466306015544,0.316908637630151
75,79,0.4813053488492008,0.0799042777941605,0.4387903733566387
80,84,0.3665622923388861,0.0504269364747541,0.5830107711863597
