start,end,no disease,have disease,deceased
0,4,0.9863391736794608,0.0001232083153568,0.0135376180051821
5,9,0.9757096603382952,0.0004420913281116,0.0238482483335931
10,14,0.9871644607126848,0.0007415138833799,0.012094025403935
15,19,0.990138150712796,0.0009417978963983,0.0089200513908055
20,24,0.9846728347316585,0.0013832742258991,0.0139438910424423
25,29,0.9544865045086358,0.0024455240278956,0.0430679714634684
30,34,0.9530016949985096,0.0033854310581766,0.0436128739433137
35,39,0.9570412155000728,0.0083037875120248,0.0346549969879025
40,44,0.9399569196461884,0.0159786396298519,0.0440644407239596
45,49,0.9229143755835916,0.0277203645758635,0.049365259840545
50,54,0.8945071661186957,0.048374478715308,0.0571183551659962
55,59,0.8407797328120431,0.0724380995727743,0.0867821676151825
60,64,0.7762284093724909,0.093664635792776,0.130106954834733
65,69,0.6730844086452085,0.0989948018284109,0.2279207895263806
70,74,0.6103967604394784,0.0909626822867601,0.2986405572737615
75,79,0.5307474501976016,0.0702762814321865,0.3989762683702119
80,84,0.4076627951214629,0.0415795389479289,0.5507576659306082
