start,end,no disease,have disease,deceased
0,4,0.970647494996359,0.000141761022099,0.0292107439815419
5,9,0.977715302786072,0.0003011941468085,0.0219835030671192
10,14,0.9866841451827132,0.0006178487235428,0.0126980060937441
15,19,0.9993928845715824,0.0006071154284175,0.0
20,24,0.9781463985618372,0.0017481814999286,0.0201054199382341
25,29,0.9654348992106954,0.0022460982233049,0.0323190025659997
30,34,0.9589052422804768,0.0028352788169554,0.0382594789025678
35,39,0.9586862680048754,0.0079908296990381,0.0333229022960864
40,44,0.9486583699935824,0.0175144637731474,0.03382716623327
45,49,0.9207947448251492,0.0275562042005977,0.0516490509742528
50,54,0.8985894591722671,0.0534165753747813,0.0479939654529516
55,59,0.8501550929028885,0.0778848191552884,0.0719600879418231
60,64,0.7984493704907648,0.0969177986421352,0.1046328308670999
65,69,0.7106783623927068,0.1044984813504358,0.1848231562568573
70,74,0.6175935501161535,0.0949042850089062,0.2875021648749403
75,79,0.5537250585308416,0.0705672659896691,0.3757076754794892
80,84,0.440920230543633,0.0443036086736933,0.5147761607826737
