start,end,no disease,have disease,deceased
0,4,0.9856245231020204,0.0,0.0143754768979796
5,9,0.9784758423731456,0.0,0.0215241576268543
10,14,0.9836828508823364,0.0,0.0163171491176634
15,19,0.99419156276443,0.0,0.00580843723557
20,24,0.9934463049563366,0.0,0.0065536950436634
25,29,0.9752601337833235,0.0,0.0247398662166765
30,34,0.9721824894387658,0.0,0.0278175105612341
35,39,0.9680844460442852,0.0,0.0319155539557148
40,44,0.9697546938027553,0.0,0.0302453061972448
45,49,0.9586042445492048,0.0001049934696042,0.0412907619811911
50,54,0.951209535913072,0.000268356608994,0.0485221074779339
55,59,0.9301741831128514,0.0004376092842872,0.0693882076028614
60,64,0.9027302464738955,0.0012715782727753,0.0959981752533291
65,69,0.851482992757051,0.0021460623762969,0.1463709448666521
70,74,0.7347912340552222,0.004789757665336,0.2604190082794417
75,79,0.6323091368532191,0.0122558224042721,0.3554350407425087
80,84,0.4923688913805391,0.0214470206266904,0.4861840879927704
