start,end,no disease,have disease,deceased
0,4,0.9702677746999075,0.0,0.0297322253000923
5,9,0.9872985377308144,0.0,0.0127014622691855
10,14,0.985660680782632,0.0,0.014339319217368
15,19,0.9972047172463984,0.0,0.0027952827536015
20,24,0.9682125307125308,0.0,0.0317874692874692
25,29,0.957203440848707,0.0,0.0427965591512929
30,34,0.9645599943634188,0.0,0.0354400056365813
35,39,0.9627252039629934,0.0,0.0372747960370065
40,44,0.9619060328051154,0.0001178760077842,0.0379760911871003
45,49,0.947308515699334,0.0001225023786869,0.052568981921979
50,54,0.9368256466229796,0.0003971778571622,0.0627771755198581
55,59,0.9094268306682856,0.0006581218087938,0.0899150475229204
60,64,0.8272071189862403,0.0012513139049188,0.1715415671088407
65,69,0.7550645481893785,0.0020442712544272,0.2428911805561943
70,74,0.6790486705454367,0.0040426918244121,0.316908637630151
75,79,0.5555947660427768,0.0056148606005845,0.4387903733566387
80,84,0.4125941546526364,0.0043950741610039,0.5830107711863597
