start,end,no disease,have disease,deceased
0,4,0.984882956671217,0.0,0.015117043328783
5,9,0.987195647847144,0.0,0.012804352152856
10,14,0.9968043071013648,0.0,0.0031956928986351
15,19,0.9928497352764588,0.0,0.0071502647235412
20,24,0.9789715927770404,0.0,0.0210284072229596
25,29,0.9613227283293077,0.0,0.0386772716706924
30,34,0.947936672722554,0.0,0.0520633272774461
35,39,0.9599491417673236,0.0,0.0400508582326764
40,44,0.9504209308976956,0.0,0.0495790691023042
45,49,0.9334013915874564,1.897394779174227e-05,0.0665796344647518
50,54,0.8734032049985399,1.986977624219018e-05,0.126576925225218
55,59,0.8005966096360407,4.196614645638817e-05,0.1993614242175027
60,64,0.7572428504692132,7.659050427728331e-05,0.2426805590265094
65,69,0.6811072335754899,0.0001577445740331,0.318735021850477
70,74,0.5771254466322229,0.0002296171731587,0.4226449361946183
75,79,0.4323951129099356,0.0002821141916954,0.5673227728983689
80,84,0.2882517841794776,0.0001678126075855,0.7115804032129368
