start,end,no disease,have disease,deceased
0,4,0.9856245231020204,0.0,0.0143754768979796
5,9,0.9784758423731456,0.0,0.0215241576268543
10,14,0.9836828508823364,0.0,0.0163171491176634
15,19,0.9940106741665862,0.0001808885978437,0.00580843723557
20,24,0.9934463049563366,0.0,0.0065536950436634
25,29,0.9752601337833235,0.0,0.0247398662166765
30,34,0.9721824894387658,0.0,0.0278175105612341
35,39,0.9680844460442852,0.0,0.0319155539557148
40,44,0.9697546938027553,0.0,0.0302453061972448
45,49,0.9584992510796002,0.0002099869392085,0.0412907619811911
50,54,0.9509991961308142,0.0004786963912518,0.0485221074779339
55,59,0.9298588200048326,0.0007529723923059,0.0693882076028614
60,64,0.9021564209096798,0.0018454038369909,0.0959981752533291
65,69,0.8512619174393343,0.0023671376940135,0.1463709448666521
70,74,0.7362482870883332,0.003332704632225,0.2604190082794417
75,79,0.6394156035860891,0.0051493556714021,0.3554350407425087
80,84,0.5080937081722644,0.0057222038349651,0.4861840879927704
