start,end,no disease,have disease,deceased
0,4,0.981685246415042,0.0,0.0183147535849579
5,9,0.9876388257562908,0.0,0.0123611742437091
10,14,0.9873760249265872,0.0,0.0126239750734128
15,19,0.9979681805521072,0.0,0.0020318194478929
20,24,0.9810538171709,0.0,0.0189461828290999
25,29,0.947577931856918,0.0,0.0524220681430821
30,34,0.9526352211066982,0.0001144506540282,0.0472503282392735
35,39,0.9485793711869122,0.0001088793358113,0.0513117494772765
40,44,0.9493209048325212,0.0,0.0506790951674787
45,49,0.9411081812190542,0.0002545225317924,0.0586372962491533
50,54,0.925529824526636,0.0002515113169966,0.0742186641563675
55,59,0.8725753692467841,0.000966408801589,0.1264582219516268
60,64,0.7798235016927203,0.0011159362637098,0.2190605620435698
65,69,0.7432200272732211,0.0024260195116931,0.2543539532150857
70,74,0.6441163848639317,0.0038167760318873,0.3520668391041809
75,79,0.5192099280867728,0.0047185814192935,0.4760714904939336
80,84,0.370463320022248,0.0036726260773045,0.6258640539004474
