start,end,no disease,have disease,deceased
0,4,0.9869211681048458,0.0008340759206178,0.0122447559745364
5,9,0.984541337823704,0.0025356471413486,0.0129230150349475
10,14,0.984982356346622,0.004261772329123,0.0107558713242549
15,19,0.9867691816453436,0.0078752694108896,0.0053555489437667
20,24,0.972628928442823,0.0123845882627752,0.0149864832944016
25,29,0.9474760687627256,0.0193353877324555,0.0331885435048187
30,34,0.932830203480621,0.0206261500886498,0.0465436464307292
35,39,0.933134148217744,0.0230694095395181,0.0437964422427381
40,44,0.924836976873863,0.0244566997924373,0.0507063233336996
45,49,0.915388173424571,0.0258653753852126,0.0587464511902162
50,54,0.8874492717898793,0.024193345328128,0.0883573828819924
55,59,0.7994820820584622,0.0235935855845795,0.1769243323569582
60,64,0.7467968409718234,0.0257264899685929,0.2274766690595836
65,69,0.6825537650218862,0.0271217758242504,0.2903244591538633
70,74,0.5853838639758155,0.0262508636644931,0.3883652723596913
75,79,0.4646583288892499,0.021002167474508,0.514339503636242
80,84,0.3069105832233036,0.014402592411943,0.6786868243647532
