start,end,no disease,have disease,deceased
0,4,0.9834617906771492,0.0014211659940677,0.015117043328783
5,9,0.9842175290881046,0.0029781187590393,0.012804352152856
10,14,0.9927544675267224,0.0040498395746422,0.0031956928986351
15,19,0.9847048185674908,0.0081449167089678,0.0071502647235412
20,24,0.9709294875035006,0.0080421052735397,0.0210284072229596
25,29,0.9469014671308884,0.0144212611984193,0.0386772716706924
30,34,0.933384629666234,0.0145520430563197,0.0520633272774461
35,39,0.940473912778131,0.0194752289891926,0.0400508582326764
40,44,0.9307833748709852,0.0196375560267107,0.0495790691023042
45,49,0.9116403212594592,0.0217800442757888,0.0665796344647518
50,54,0.8533654517303289,0.0200576230444531,0.126576925225218
55,59,0.777430975999226,0.0232075997832712,0.1993614242175027
60,64,0.736196011159384,0.0211234298141063,0.2426805590265094
65,69,0.6564607059151355,0.0248042722343874,0.318735021850477
70,74,0.5576201638130287,0.0197348999923529,0.4226449361946183
75,79,0.4173434196400565,0.0153338074615746,0.5673227728983689
80,84,0.2785378934312463,0.0098817033558168,0.7115804032129368
