start,end,no disease,have disease,deceased
0,4,0.9694154264323396,0.0013738295861184,0.0292107439815419
5,9,0.973497992589222,0.0045185043436588,0.0219835030671192
10,14,0.9789660161307432,0.0083359777755128,0.0126980060937441
15,19,0.9879843591313132,0.0120156408686868,0.0
20,24,0.9606572974049712,0.0192372826567947,0.0201054199382341
25,29,0.9384429721974716,0.0292380252365285,0.0323190025659997
30,34,0.930386249090522,0.0313542720069101,0.0382594789025678
35,39,0.9303356554530988,0.0363414422508149,0.0333229022960864
40,44,0.931712053648869,0.0344607801178609,0.03382716623327
45,49,0.9119607685556516,0.0363901804700955,0.0516490509742528
50,54,0.9173466718494984,0.0346593626975501,0.0479939654529516
55,59,0.8961408651177365,0.0318990469404403,0.0719600879418231
60,64,0.8690341929780113,0.0263329761548886,0.1046328308670999
65,69,0.7899642523680903,0.0252125913750523,0.1848231562568573
70,74,0.6893278681472638,0.0231699669777958,0.2875021648749403
75,79,0.6033856151542997,0.0209067093662111,0.3757076754794892
80,84,0.4689089049288329,0.0163149342884934,0.5147761607826737
