start,end,no disease,have disease,deceased
0,4,0.9694933785599816,0.0007743961399261,0.0297322253000923
5,9,0.9863612783922154,0.0009372593385989,0.0127014622691855
10,14,0.984166146067408,0.0014945347152238,0.014339319217368
15,19,0.9959741312294283,0.0012305860169701,0.0027952827536015
20,24,0.9665186349579544,0.0016938957545761,0.0317874692874692
25,29,0.955016671325088,0.002186769523619,0.0427965591512929
30,34,0.9608327560507764,0.0037272383126423,0.0354400056365813
35,39,0.9587401599531656,0.0039850440098279,0.0372747960370065
40,44,0.9552948456666776,0.0067290631462218,0.0379760911871003
45,49,0.9377172329677808,0.0097137851102402,0.052568981921979
50,54,0.9305535796360254,0.0066692448441164,0.0627771755198581
55,59,0.9063515089423204,0.003733443534759,0.0899150475229204
60,64,0.8242244268565049,0.0042340060346543,0.1715415671088407
65,69,0.7519341014758747,0.0051747179679309,0.2428911805561943
70,74,0.6756586100929168,0.0074327522769321,0.316908637630151
75,79,0.5528225705396898,0.0083870561036715,0.4387903733566387
80,84,0.4090468463079775,0.0079423825056627,0.5830107711863597
