start,end,no disease,have disease,deceased
0,4,0.9835366716746718,0.0013462849965451,0.015117043328783
5,9,0.986327930389438,0.0008677174577058,0.012804352152856
10,14,0.9960449586244352,0.0007593484769296,0.0031956928986351
15,19,0.9908172724999318,0.0020324627765269,0.0071502647235412
20,24,0.9769970072381312,0.0019745855389092,0.0210284072229596
25,29,0.9590711327006882,0.0022515956286193,0.0386772716706924
30,34,0.9456991588203582,0.0022375139021956,0.0520633272774461
35,39,0.9543631811638588,0.0055859606034647,0.0400508582326764
40,44,0.9448926066887224,0.0055283242089732,0.0495790691023042
45,49,0.9273176194053084,0.0061027461299398,0.0665796344647518
50,54,0.8677107143942613,0.0057123603805207,0.126576925225218
55,59,0.7958474035375357,0.0047911722449615,0.1993614242175027
60,64,0.7527924732916723,0.0045269676818181,0.2426805590265094
65,69,0.6743583886057892,0.0069065895437338,0.318735021850477
70,74,0.5714912063950771,0.0058638574103044,0.4226449361946183
75,79,0.4255356411516232,0.0071415859500078,0.5673227728983689
80,84,0.2836603446597479,0.0047592521273152,0.7115804032129368
