start,end,no disease,have disease,deceased
0,4,0.9703184842579972,0.0004707717604608,0.0292107439815419
5,9,0.977227997031892,0.0007884999009886,0.0219835030671192
10,14,0.9856432658651836,0.0016587280410723,0.0126980060937441
15,19,0.9978524805311784,0.0021475194688215,0.0
20,24,0.977937416305426,0.0019571637563399,0.0201054199382341
25,29,0.9652349716254112,0.002446025808589,0.0323190025659997
30,34,0.9584513903088676,0.0032891307885644,0.0382594789025678
35,39,0.9620765203432988,0.0046005773606147,0.0333229022960864
40,44,0.959085863731196,0.0070869700355341,0.03382716623327
45,49,0.9383548310604298,0.0099961179653174,0.0516490509742528
50,54,0.9452822937245968,0.0067237408224515,0.0479939654529516
55,59,0.9243382730657772,0.0037016389923995,0.0719600879418231
60,64,0.8919504493167418,0.0034167198161582,0.1046328308670999
65,69,0.810471158060899,0.0047056856822438,0.1848231562568573
70,74,0.7062905513449703,0.0062072837800893,0.2875021648749403
75,79,0.616804838695253,0.0074874858252577,0.3757076754794892
80,84,0.4770556124476878,0.0081682267696385,0.5147761607826737
