start,end,no disease,have disease,deceased
0,4,0.9763690342769302,0.0053162121381119,0.0183147535849579
5,9,0.984981575427875,0.0026572503284157,0.0123611742437091
10,14,0.9854092346790544,0.0019667902475326,0.0126239750734128
15,19,0.9953805556053644,0.0025876249467425,0.0020318194478929
20,24,0.9796144611560512,0.0014393560148487,0.0189461828290999
25,29,0.9458813276861954,0.0016966041707225,0.0524220681430821
30,34,0.9510941086362276,0.0016555631244986,0.0472503282392735
35,39,0.9463991506727716,0.0022890998499519,0.0513117494772765
40,44,0.9463368041677848,0.0029841006647364,0.0506790951674787
45,49,0.9358907328359148,0.0054719709149318,0.0586372962491533
50,54,0.9173380765453264,0.0084432592983061,0.0742186641563675
55,59,0.8617086229081461,0.0118331551402271,0.1264582219516268
60,64,0.7655347417551825,0.0154046962012476,0.2190605620435698
65,69,0.7249597994980063,0.020686247286908,0.2543539532150857
70,74,0.621362822610696,0.0265703382851231,0.3520668391041809
75,79,0.4964527624474122,0.027475747058654,0.4760714904939336
80,84,0.3506856347370313,0.0234503113625213,0.6258640539004474
