start,end,no disease,have disease,deceased
0,4,0.9803700134344508,0.0045129432367662,0.015117043328783
5,9,0.9843658126955483,0.0028298351515955,0.012804352152856
10,14,0.993939640970987,0.0028646661303779,0.0031956928986351
15,19,0.9909448992381692,0.0019048360382893,0.0071502647235412
20,24,0.9771098376945462,0.0018617550824941,0.0210284072229596
25,29,0.9598182269498317,0.0015045013794758,0.0386772716706924
30,34,0.9464421795664988,0.001494493156055,0.0520633272774461
35,39,0.95688974806103,0.0030593937062937,0.0400508582326764
40,44,0.947403456488516,0.0030174744091796,0.0495790691023042
45,49,0.9267403847506306,0.0066799807846174,0.0665796344647518
50,54,0.8671299278683083,0.0062931469064736,0.126576925225218
55,59,0.7872818242432393,0.0133567515392578,0.1993614242175027
60,64,0.7446100627076646,0.0127093782658259,0.2426805590265094
65,69,0.6579252562059114,0.0233397219436116,0.318735021850477
70,74,0.557514489923338,0.0198405738820436,0.4226449361946183
75,79,0.410210072438245,0.0224671546633861,0.5673227728983689
80,84,0.2733788069889888,0.0150407897980743,0.7115804032129368
